PushUp_1.jpg,1355.0448,620.29913,-16.447046,1378.4216,596.5523,-8.113559,1377.544,592.3412,-8.200552,1376.4375,587.9485,-8.298368,1380.1993,597.88995,-74.56892,1380.4834,595.0211,-74.54778,1380.3668,591.99164,-74.50215,1354.7521,556.4904,99.92605,1358.6631,569.6055,-200.17712,1324.4357,617.8535,40.00386,1326.7239,618.28076,-47.606915,1186.757,513.71014,317.6281,1220.7593,584.43066,-335.5068,1166.8893,706.1737,410.8691,1193.907,833.6094,-400.97156,1193.6134,845.7074,352.19894,1221.3506,1049.8708,-283.851,1223.2473,855.6798,365.50403,1272.7217,1084.3552,-349.54956,1227.338,859.0266,295.77554,1284.734,1072.2914,-297.72574,1217.0453,860.6183,321.1757,1264.0045,1062.4706,-263.32996,771.9163,606.14526,195.33801,780.47095,649.65204,-195.38539,516.1793,737.2112,344.76862,509.18964,745.8191,6.346518,254.74638,806.1416,530.6968,227.39389,823.2466,180.5684,198.83969,803.14526,544.5537,167.44824,815.56177,190.1063,259.65378,903.7977,461.72992,242.06839,922.0179,80.157234
PushUp_10.jpg,691.05664,575.4693,-200.35902,677.2683,576.6662,-251.80557,676.37146,577.2662,-251.70035,675.26337,578.1427,-251.69931,677.61444,571.9967,-212.92853,677.1776,569.389,-213.09012,676.5808,567.2068,-213.25592,676.8646,567.18024,-396.17233,678.64136,552.51715,-217.51076,703.73553,581.20483,-241.00514,705.42096,575.073,-189.53621,715.8317,576.47943,-512.555,698.5869,516.1537,-85.71907,714.4142,732.5929,-578.09045,731.8667,693.53467,-37.291462,698.9474,916.1083,-514.42706,705.2125,882.12415,-130.72054,716.1811,960.72644,-572.6127,708.7861,918.9066,-126.6061,709.72565,969.4297,-538.64417,705.4963,888.3478,-195.98628,706.1708,956.3484,-503.2807,709.4961,929.3585,-161.08887,964.79956,505.20447,-149.14078,925.50024,468.53867,148.8957,1021.8687,713.7538,-121.40223,955.9926,637.3906,160.00732,1040.6238,867.72644,138.82143,930.5105,704.8178,294.32727,1037.7213,880.17834,165.2345,928.97546,698.28784,310.5709,940.26355,909.32324,158.07816,903.1397,751.6937,338.8588
PushUp_11.jpg,889.4023,634.93463,-723.50494,907.7153,639.8639,-771.0592,919.6942,636.55096,-770.99347,931.18945,633.15704,-771.1676,876.8259,642.81177,-777.26447,867.18384,641.4491,-777.3395,857.5634,640.1714,-777.3539,949.8947,607.44507,-806.98615,833.4361,610.9887,-839.29224,907.3585,607.1009,-711.74243,870.664,609.87067,-721.1836,1027.1353,529.5864,-686.7751,756.4539,523.68,-731.05865,1066.4357,717.1478,-656.4885,720.89166,716.74615,-718.7743,1082.867,880.84686,-817.125,692.76227,880.2971,-884.5395,1110.1758,917.8387,-937.5836,668.4758,918.094,-1016.95215,1066.0161,922.306,-977.524,696.1624,918.89966,-1033.6516,1046.4337,906.7936,-843.0747,715.21967,903.8428,-902.7956,951.90027,384.61493,6.670333,806.50616,401.8335,-7.3336067,972.38184,493.25577,597.1325,783.24567,508.15097,588.98,947.1361,486.24057,1400.1492,782.7809,489.48837,1390.1783,944.3067,491.00153,1483.3654,814.50104,501.73813,1473.005,958.4241,538.485,1427.7032,786.59265,507.61276,1435.5638
PushUp_12.jpg,894.713,633.0385,-993.4551,907.12036,634.9613,-1023.2474,918.41125,633.9585,-1023.096,929.49,633.201,-1023.1884,876.40424,634.10614,-1016.51227,867.18634,631.549,-1016.7268,858.1278,629.1034,-1016.7206,949.8995,611.9266,-967.226,845.6683,597.46643,-939.70184,917.4802,610.8613,-951.4818,883.2062,607.5535,-943.6879,1047.6041,537.67474,-786.52856,785.1076,507.02496,-747.9965,1080.1705,724.4348,-764.635,750.72235,704.8217,-709.6285,1092.0815,901.84644,-946.4332,721.16174,857.01904,-898.3082,1109.1967,946.6222,-1081.4082,686.1086,888.31055,-1034.4534,1079.4,945.51953,-1115.504,715.46783,894.3957,-1066.4634,1068.9303,929.0731,-971.49524,734.56995,881.46454,-922.8331,1030.3019,404.7481,-18.935247,893.1186,392.10037,18.314644,1023.23895,536.675,471.8705,833.3939,528.86224,522.0422,1038.3046,512.76794,1264.0347,856.962,498.37857,1310.4905,1036.095,497.13934,1342.6165,863.37286,488.31396,1391.2163,1036.1537,554.1759,1268.318,858.84796,520.05194,1344.4524
PushUp_13.jpg,1193.309,579.5685,-36.506268,1216.211,576.3758,-51.317726,1218.0697,572.1691,-51.35389,1220.3368,566.224,-51.64892,1217.0707,585.88635,-95.13051,1218.9553,587.86115,-95.252075,1220.8545,589.79987,-95.53625,1225.6257,551.40576,-80.94613,1226.9542,585.3558,-288.92822,1182.0331,562.42316,-33.504555,1184.4727,573.6792,-95.20613,1136.4927,458.89062,21.95601,1193.4386,591.667,-469.45767,967.15186,592.5391,121.04238,1107.3053,761.4017,-516.64136,789.19336,715.8045,63.83685,1086.4197,985.0205,-421.79153,755.0711,739.5703,44.82704,1062.4615,1026.8818,-499.59393,747.628,751.5128,-4.569894,1069.9777,1030.1287,-472.87238,755.4897,741.16425,37.47537,1077.7786,1013.23456,-413.0177,879.2669,450.1023,159.86574,904.7266,516.47644,-160.88329,817.3326,604.9408,796.49774,843.1124,665.70215,490.51123,755.02515,765.1343,1425.756,728.3158,783.2374,1121.151,703.59283,776.9487,1492.8179,695.843,795.48816,1182.5358,751.6471,833.8612,1423.628,734.82056,859.02527,1070.3812
PushUp_14.jpg,750.1652,666.87775,-1048.4944,757.9574,665.2497,-1100.8826,766.94763,663.8321,-1100.7999,774.991,662.86536,-1100.9291,730.02045,667.0087,-1078.3358,719.236,664.33594,-1078.667,709.0692,661.90063,-1078.8225,788.2457,636.02045,-1105.5804,703.60913,624.21204,-1003.00995,773.33325,647.638,-1022.87726,742.9515,644.7961,-992.42816,911.82275,577.08325,-944.13806,649.4687,533.7534,-789.5758,973.3499,791.2048,-951.21924,628.5726,732.4498,-733.3283,968.35254,974.5887,-1112.0938,599.97644,880.6076,-965.6411,968.2337,1021.94617,-1261.4453,566.4157,922.2641,-1091.5898,948.55554,1018.9208,-1278.6031,578.0303,926.67993,-1141.3376,946.35046,1000.8037,-1133.8816,597.01074,909.41833,-995.6289,967.2969,445.67743,-67.016846,828.10657,432.32257,66.12099,978.75336,568.7052,452.83755,800.61597,516.944,576.7515,1070.6143,584.10034,1249.7666,888.02423,527.6729,1407.2482,1087.617,546.7917,1332.1835,903.51526,517.5406,1496.5898,1091.4595,654.67523,1287.7969,908.9992,577.52954,1490.6086
PushUp_15.jpg,746.92834,691.27795,-690.7279,739.84344,698.1738,-756.328,745.8499,697.5946,-756.22375,752.21136,697.12555,-756.3213,721.07513,696.77844,-713.7422,714.3956,694.53973,-713.9373,707.14514,692.05676,-713.9947,768.0074,669.98376,-874.90796,708.3527,653.2494,-683.63934,772.009,675.11383,-713.6292,756.8212,667.56055,-657.4553,941.6695,599.36145,-811.52905,700.8362,520.16974,-523.9852,964.14484,829.0168,-827.7832,663.6713,736.34674,-336.12796,958.1373,1059.609,-921.33307,607.85455,896.256,-463.40723,945.7974,1114.71,-1057.3727,566.29626,931.1162,-537.16113,916.3813,1110.832,-1045.4783,582.4842,939.48486,-612.60895,922.8724,1092.0027,-928.44275,604.2962,926.95557,-499.27414,1071.815,494.06018,-103.73402,983.2604,439.78204,102.87243,1151.0144,555.8703,489.88013,1087.871,538.16943,658.99457,1236.4872,589.3902,1130.4279,1168.504,561.78815,1325.601,1265.183,574.3067,1193.6212,1186.8157,545.2549,1398.8911,1211.8707,659.18945,1133.62,1154.1025,633.2115,1371.542
PushUp_16.jpg,695.74506,681.47046,-484.8103,681.89154,676.8933,-538.7297,687.94244,676.4778,-538.68414,694.0914,676.1453,-538.7514,667.0647,672.62885,-493.18408,663.44666,669.3118,-493.3495,660.31775,666.28015,-493.41223,713.08887,644.4105,-644.8834,664.6891,629.065,-438.98566,730.56476,664.86084,-507.64755,721.08923,660.7293,-447.38626,916.18604,574.32184,-640.8496,716.4081,497.14096,-289.52203,934.5659,832.83356,-678.9452,702.0391,697.3329,-101.353,909.0798,1063.937,-739.66565,639.65985,854.7234,-194.84578,878.2927,1116.8728,-871.47595,595.679,883.98224,-248.58572,845.78046,1103.2021,-851.2244,606.76636,893.79346,-321.1675,857.15295,1080.5945,-743.25195,627.1155,884.05115,-227.71275,1159.0112,472.87256,-138.0983,1079.7408,439.28784,137.20798,1262.0089,580.19196,371.36612,1196.638,554.4264,603.0357,1394.2163,599.53546,859.3013,1341.1987,570.4156,1122.686,1425.9753,587.44275,906.99634,1345.9103,560.40094,1180.4741,1372.3193,665.79944,838.9343,1301.5396,641.2367,1148.634
PushUp_17.jpg,604.17346,626.10364,-374.99316,588.0499,621.3437,-433.85556,592.3339,619.6616,-433.9046,596.9543,617.9803,-434.0098,577.89795,618.73724,-383.558,574.7911,615.0732,-383.70438,572.00037,611.22107,-383.81372,616.60394,582.025,-567.3508,581.01,569.5156,-340.92932,637.1327,611.5541,-407.67242,629.34045,609.22626,-341.1633,801.78406,533.2757,-584.1444,660.6146,446.60873,-172.89696,822.9802,772.9916,-623.8483,662.0961,636.21423,49.38354,800.98,994.7401,-664.29584,602.9978,789.662,2.1829581,762.6649,1043.0511,-782.4765,560.1017,814.02435,-28.5507,740.94,1035.3773,-756.5795,566.24133,822.2506,-106.73103,755.04236,1019.0848,-662.25665,585.54193,816.5763,-30.920261,1117.6962,476.76508,-134.63036,1029.715,426.47614,133.85432,1262.786,574.08026,330.7271,1202.5074,532.19885,570.1934,1412.5355,600.87384,770.872,1338.6323,563.8568,1030.8877,1470.5742,594.09955,812.6126,1383.9573,539.6046,1084.8599,1378.933,690.41534,760.8927,1317.0991,642.2246,1082.6954
PushUp_18.jpg,430.22287,619.7024,-356.6775,399.68604,615.8399,-427.78003,399.8426,614.214,-427.89548,400.00726,612.94867,-428.00168,396.59937,614.45984,-350.81177,394.41943,611.1404,-350.86475,391.99948,607.3387,-350.92993,409.25012,582.9209,-591.1753,398.44818,564.633,-249.44931,453.53082,607.32434,-398.54367,454.01596,606.1836,-298.58572,577.44464,543.4424,-700.5757,527.90436,475.40988,37.6314,604.73944,790.88654,-815.6532,572.2647,624.3,448.75037,559.9995,1018.79706,-810.73505,524.1015,781.547,660.17755,523.17474,1054.29,-927.4456,483.6456,799.996,701.32935,505.0242,1045.5635,-884.54785,479.0759,806.1142,629.5811,519.5318,1033.1726,-797.95636,499.44568,800.13214,636.9974,978.6715,532.3293,-220.84195,938.5622,503.27255,220.30838,1185.4929,646.1958,295.54175,1153.503,623.60547,726.822,1403.8551,697.8375,789.8968,1358.9652,656.8802,1242.4718,1463.5518,691.3162,836.67896,1402.7495,637.4649,1299.5444,1402.7949,788.78284,763.8202,1358.8201,749.3366,1269.8271
